record_id,created_utc,case_id,event_time,context,model_name,model_digest,feature_schema_digest,hash_algorithm,true_label_id,true_label_name,prediction_id,prediction_name,confidence,score_type,topk_predictions,features_digest,top_features,prev_hash,record_hash,sequence_id,window_id
CASE-20260330-153425-DIVERSIFIED-370,2026-03-30 16:15:19.967167+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:19.967167+00:00,"{'src_ip': '192.168.1.32', 'dst_ip': '192.168.1.133', 'src_port': 61171, 'dst_port': 5510, 'proto': 'tcp', 'service': '-', 'conn_state': 'REJ'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,7,scanning,7,scanning,0.9999947713169786,max_class_probability,"[{'class_id': 7, 'class_name': 'scanning', 'probability': 0.9999947713169786}, {'class_id': 1, 'class_name': 'ddos', 'probability': 3.1307915919759004e-06}, {'class_id': 4, 'class_name': 'normal', 'probability': 1.0116687328157502e-06}]",02c0ce9ba520a31c8a756aaf1f36a76f3a47e52689a7fab24d5242bee38a8f21,"[{'feature': 'src_ip_bytes', 'value': 44.0, 'shap_value': 9.068020167935813, 'abs_shap_value': 9.068020167935813, 'sign': '+'}, {'feature': 'src_port', 'value': 61171.0, 'shap_value': 1.3919401287150373, 'abs_shap_value': 1.3919401287150373, 'sign': '+'}, {'feature': 'dst_port', 'value': 5510.0, 'shap_value': 1.3091742847800663, 'abs_shap_value': 1.3091742847800663, 'sign': '+'}, {'feature': 'conn_state', 'value': 'REJ', 'shap_value': 0.5041712467009352, 'abs_shap_value': 0.8430828532902473, 'sign': '+'}, {'feature': 'duration', 'value': 0.197589, 'shap_value': 0.2876664205421005, 'abs_shap_value': 0.2876664205421005, 'sign': '+'}]",e4c64cd3995e9aee856b14863a12651a7793cb016ced68778e0bd393d811924b,12a7d4991392c4e3b9c109cc344a33020b3edff9ea0dcd015c931133a6bd70e3,371,14
CASE-20260330-153425-DIVERSIFIED-371,2026-03-30 16:15:19.971171+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:19.971171+00:00,"{'src_ip': '192.168.1.30', 'dst_ip': '192.168.1.250', 'src_port': 50567, 'dst_port': 9003, 'proto': 'tcp', 'service': '-', 'conn_state': 'REJ'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,7,scanning,7,scanning,0.9999947509597459,max_class_probability,"[{'class_id': 7, 'class_name': 'scanning', 'probability': 0.9999947509597459}, {'class_id': 4, 'class_name': 'normal', 'probability': 2.4847194136169175e-06}, {'class_id': 3, 'class_name': 'injection', 'probability': 9.190885532566611e-07}]",77eb31b606b4cd1c06782340930a55dd0d88fd9653b33d68a201872395ce267f,"[{'feature': 'src_ip_bytes', 'value': 44.0, 'shap_value': 9.011424901428434, 'abs_shap_value': 9.011424901428434, 'sign': '+'}, {'feature': 'src_port', 'value': 50567.0, 'shap_value': 1.4448860480578296, 'abs_shap_value': 1.4448860480578296, 'sign': '+'}, {'feature': 'dst_port', 'value': 9003.0, 'shap_value': 1.4084993832041552, 'abs_shap_value': 1.4084993832041552, 'sign': '+'}, {'feature': 'conn_state', 'value': 'REJ', 'shap_value': 0.5246537724624799, 'abs_shap_value': 0.8500085390571399, 'sign': '+'}, {'feature': 'dst_ip_bytes', 'value': 40.0, 'shap_value': 0.30903213925762263, 'abs_shap_value': 0.30903213925762263, 'sign': '+'}]",12a7d4991392c4e3b9c109cc344a33020b3edff9ea0dcd015c931133a6bd70e3,1ede2c93e97226b1ffc919e5b5f534aa95b1811e055a5b1af52d4de428a39d1e,372,14
CASE-20260330-153425-DIVERSIFIED-372,2026-03-30 16:15:19.974167+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:19.974167+00:00,"{'src_ip': '192.168.1.30', 'dst_ip': '192.168.1.133', 'src_port': 62946, 'dst_port': 1062, 'proto': 'tcp', 'service': '-', 'conn_state': 'REJ'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,7,scanning,7,scanning,0.9999947302492966,max_class_probability,"[{'class_id': 7, 'class_name': 'scanning', 'probability': 0.9999947302492966}, {'class_id': 1, 'class_name': 'ddos', 'probability': 3.4183638103597095e-06}, {'class_id': 3, 'class_name': 'injection', 'probability': 7.556803975300803e-07}]",703b7edf78dada1e978738684fb3d5d46c023b54e042bdfa886453bcbeffeaca,"[{'feature': 'src_ip_bytes', 'value': 44.0, 'shap_value': 7.59585933806148, 'abs_shap_value': 7.59585933806148, 'sign': '+'}, {'feature': 'src_port', 'value': 62946.0, 'shap_value': 2.694409808190826, 'abs_shap_value': 2.694409808190826, 'sign': '+'}, {'feature': 'dst_port', 'value': 1062.0, 'shap_value': 1.1350072968452747, 'abs_shap_value': 1.1350072968452747, 'sign': '+'}, {'feature': 'conn_state', 'value': 'REJ', 'shap_value': 0.3981867486927609, 'abs_shap_value': 0.7216521563828976, 'sign': '+'}, {'feature': 'duration', 'value': 0.072152, 'shap_value': 0.4943299752911579, 'abs_shap_value': 0.4943299752911579, 'sign': '+'}]",1ede2c93e97226b1ffc919e5b5f534aa95b1811e055a5b1af52d4de428a39d1e,ce771d032600ca2d1be78464af82c48c7c0bf9fe7e340d34ae05c7988c01b28a,373,14
CASE-20260330-153425-DIVERSIFIED-373,2026-03-30 16:15:19.977167+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:19.977167+00:00,"{'src_ip': '192.168.1.32', 'dst_ip': '192.168.1.79', 'src_port': 53128, 'dst_port': 993, 'proto': 'tcp', 'service': '-', 'conn_state': 'REJ'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,7,scanning,7,scanning,0.9999947254941671,max_class_probability,"[{'class_id': 7, 'class_name': 'scanning', 'probability': 0.9999947254941671}, {'class_id': 3, 'class_name': 'injection', 'probability': 1.6362334819865504e-06}, {'class_id': 4, 'class_name': 'normal', 'probability': 1.250119163598583e-06}]",d9f6dacb05615b4f1b327b8e7ff4d5ed096c0c0a9a4ea9ec8467d1158ecd6960,"[{'feature': 'src_ip_bytes', 'value': 44.0, 'shap_value': 8.789794713931276, 'abs_shap_value': 8.789794713931276, 'sign': '+'}, {'feature': 'dst_port', 'value': 993.0, 'shap_value': 1.6037307795347842, 'abs_shap_value': 1.6037307795347842, 'sign': '+'}, {'feature': 'conn_state', 'value': 'REJ', 'shap_value': 0.5368055825313641, 'abs_shap_value': 0.6867672910697791, 'sign': '+'}, {'feature': 'src_port', 'value': 53128.0, 'shap_value': 0.5646013735650226, 'abs_shap_value': 0.5646013735650226, 'sign': '+'}, {'feature': 'duration', 'value': 0.005251, 'shap_value': 0.4496133491279286, 'abs_shap_value': 0.4496133491279286, 'sign': '+'}]",ce771d032600ca2d1be78464af82c48c7c0bf9fe7e340d34ae05c7988c01b28a,9c4ff9b559b3f9b45afb25a752a5224f3db43350f487146bcc2d96a6f3a0921b,374,14
CASE-20260330-153425-DIVERSIFIED-374,2026-03-30 16:15:19.982168+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:19.982168+00:00,"{'src_ip': '192.168.1.30', 'dst_ip': '192.168.1.133', 'src_port': 62946, 'dst_port': 6792, 'proto': 'tcp', 'service': '-', 'conn_state': 'REJ'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,7,scanning,7,scanning,0.9999947172995253,max_class_probability,"[{'class_id': 7, 'class_name': 'scanning', 'probability': 0.9999947172995253}, {'class_id': 1, 'class_name': 'ddos', 'probability': 3.344666196379699e-06}, {'class_id': 3, 'class_name': 'injection', 'probability': 7.867316956119542e-07}]",6ee6ad97db577d63d607c9e45b33623bbb8e8962eabf7434a871f572030f4bf7,"[{'feature': 'src_ip_bytes', 'value': 44.0, 'shap_value': 7.806597171630309, 'abs_shap_value': 7.806597171630309, 'sign': '+'}, {'feature': 'src_port', 'value': 62946.0, 'shap_value': 2.8423667902836924, 'abs_shap_value': 2.8423667902836924, 'sign': '+'}, {'feature': 'dst_port', 'value': 6792.0, 'shap_value': 0.9534273500157817, 'abs_shap_value': 0.9534273500157817, 'sign': '+'}, {'feature': 'conn_state', 'value': 'REJ', 'shap_value': 0.41020146487517933, 'abs_shap_value': 0.7595855686200481, 'sign': '+'}, {'feature': 'duration', 'value': 0.053825, 'shap_value': 0.4382609760336781, 'abs_shap_value': 0.4382609760336781, 'sign': '+'}]",9c4ff9b559b3f9b45afb25a752a5224f3db43350f487146bcc2d96a6f3a0921b,767a15616545400a5ee05eddf8172fbdf76c42c0863d962e02c9a4f31e598c59,375,14
CASE-20260330-153425-DIVERSIFIED-375,2026-03-30 16:15:19.987168+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:19.987168+00:00,"{'src_ip': '192.168.1.32', 'dst_ip': '192.168.1.152', 'src_port': 53921, 'dst_port': 5811, 'proto': 'tcp', 'service': '-', 'conn_state': 'REJ'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,7,scanning,7,scanning,0.9999946898605893,max_class_probability,"[{'class_id': 7, 'class_name': 'scanning', 'probability': 0.9999946898605893}, {'class_id': 4, 'class_name': 'normal', 'probability': 1.5888606474547549e-06}, {'class_id': 3, 'class_name': 'injection', 'probability': 1.4757334039908717e-06}]",be8de3ad3373e8c5f7660ed3892d36a0759634bc2826e298bf15d37ba6c3341e,"[{'feature': 'src_ip_bytes', 'value': 44.0, 'shap_value': 9.052464617549965, 'abs_shap_value': 9.052464617549965, 'sign': '+'}, {'feature': 'dst_port', 'value': 5811.0, 'shap_value': 1.371031645314984, 'abs_shap_value': 1.371031645314984, 'sign': '+'}, {'feature': 'src_port', 'value': 53921.0, 'shap_value': 0.8535093321679124, 'abs_shap_value': 0.8535093321679124, 'sign': '+'}, {'feature': 'conn_state', 'value': 'REJ', 'shap_value': 0.5961861182168979, 'abs_shap_value': 0.7758114459723715, 'sign': '+'}, {'feature': 'duration', 'value': 0.003282, 'shap_value': 0.2903668616755791, 'abs_shap_value': 0.2903668616755791, 'sign': '+'}]",767a15616545400a5ee05eddf8172fbdf76c42c0863d962e02c9a4f31e598c59,ee9809083ac48c8c63c914b40361b157222aa05399c813665a923371d5a7c9d5,376,15
CASE-20260330-153425-DIVERSIFIED-376,2026-03-30 16:15:19.991167+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:19.991167+00:00,"{'src_ip': '192.168.1.32', 'dst_ip': '192.168.1.250', 'src_port': 61171, 'dst_port': 5959, 'proto': 'tcp', 'service': '-', 'conn_state': 'REJ'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,7,scanning,7,scanning,0.999994683585676,max_class_probability,"[{'class_id': 7, 'class_name': 'scanning', 'probability': 0.999994683585676}, {'class_id': 1, 'class_name': 'ddos', 'probability': 3.632661381431699e-06}, {'class_id': 4, 'class_name': 'normal', 'probability': 8.184437604787735e-07}]",ed79970f5600fc3b00ef846deb86bf19405da3ad8a2d665320d8bff95039bc1f,"[{'feature': 'src_ip_bytes', 'value': 44.0, 'shap_value': 8.968094674747887, 'abs_shap_value': 8.968094674747887, 'sign': '+'}, {'feature': 'src_port', 'value': 61171.0, 'shap_value': 1.4411884238887147, 'abs_shap_value': 1.4411884238887147, 'sign': '+'}, {'feature': 'dst_port', 'value': 5959.0, 'shap_value': 1.3091742847800663, 'abs_shap_value': 1.3091742847800663, 'sign': '+'}, {'feature': 'conn_state', 'value': 'REJ', 'shap_value': 0.4863389926906634, 'abs_shap_value': 0.8630068875254544, 'sign': '+'}, {'feature': 'duration', 'value': 0.13683, 'shap_value': 0.5721455053051817, 'abs_shap_value': 0.5721455053051817, 'sign': '+'}]",ee9809083ac48c8c63c914b40361b157222aa05399c813665a923371d5a7c9d5,63b04ed677d6d58404f5c5fbc0cf5758e1050d7718b6d7f01de946de83a83928,377,15
CASE-20260330-153425-DIVERSIFIED-377,2026-03-30 16:15:19.997249+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:19.997249+00:00,"{'src_ip': '192.168.1.32', 'dst_ip': '192.168.1.152', 'src_port': 53921, 'dst_port': 1137, 'proto': 'tcp', 'service': '-', 'conn_state': 'REJ'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,7,scanning,7,scanning,0.9999946816786547,max_class_probability,"[{'class_id': 7, 'class_name': 'scanning', 'probability': 0.9999946816786547}, {'class_id': 4, 'class_name': 'normal', 'probability': 1.3316290959692304e-06}, {'class_id': 3, 'class_name': 'injection', 'probability': 1.2856255068697533e-06}]",8a7980e5f06f530253d94b1e36e1465cee7b2c59dc6292c01f3492b8c9c5c15d,"[{'feature': 'src_ip_bytes', 'value': 44.0, 'shap_value': 8.945810066730632, 'abs_shap_value': 8.945810066730632, 'sign': '+'}, {'feature': 'dst_port', 'value': 1137.0, 'shap_value': 1.5141891000227052, 'abs_shap_value': 1.5141891000227052, 'sign': '+'}, {'feature': 'src_port', 'value': 53921.0, 'shap_value': 0.8423334219806545, 'abs_shap_value': 0.8423334219806545, 'sign': '+'}, {'feature': 'conn_state', 'value': 'REJ', 'shap_value': 0.5610186731178423, 'abs_shap_value': 0.711646713333571, 'sign': '+'}, {'feature': 'dst_ip_bytes', 'value': 40.0, 'shap_value': 0.29588540689466014, 'abs_shap_value': 0.29588540689466014, 'sign': '+'}]",63b04ed677d6d58404f5c5fbc0cf5758e1050d7718b6d7f01de946de83a83928,bd5e3b2ae02143473619026d289a1dd44739148d16b928227295f0d4455b33d5,378,15
CASE-20260330-153425-DIVERSIFIED-378,2026-03-30 16:15:20.004342+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:20.004342+00:00,"{'src_ip': '192.168.1.32', 'dst_ip': '192.168.1.152', 'src_port': 53921, 'dst_port': 3283, 'proto': 'tcp', 'service': '-', 'conn_state': 'REJ'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,7,scanning,7,scanning,0.9999945321802275,max_class_probability,"[{'class_id': 7, 'class_name': 'scanning', 'probability': 0.9999945321802275}, {'class_id': 4, 'class_name': 'normal', 'probability': 2.152300788288967e-06}, {'class_id': 3, 'class_name': 'injection', 'probability': 1.1675715684436992e-06}]",ab759712a876a521ba282181b1d8b3b8a8d34f8bb66aa686caf5d585c600e19b,"[{'feature': 'src_ip_bytes', 'value': 44.0, 'shap_value': 9.098992082240711, 'abs_shap_value': 9.098992082240711, 'sign': '+'}, {'feature': 'dst_port', 'value': 3283.0, 'shap_value': 1.0592306459670997, 'abs_shap_value': 1.0592306459670997, 'sign': '+'}, {'feature': 'src_port', 'value': 53921.0, 'shap_value': 0.9035076884082062, 'abs_shap_value': 0.9035076884082062, 'sign': '+'}, {'feature': 'conn_state', 'value': 'REJ', 'shap_value': 0.6117015807135517, 'abs_shap_value': 0.7635492538184894, 'sign': '+'}, {'feature': 'duration', 'value': 0.005733, 'shap_value': 0.37193683575969455, 'abs_shap_value': 0.37193683575969455, 'sign': '+'}]",bd5e3b2ae02143473619026d289a1dd44739148d16b928227295f0d4455b33d5,0fdbf8c48e147482d9f71d712195a33c413682980427b7add22e0f51688cc17a,379,15
CASE-20260330-153425-DIVERSIFIED-379,2026-03-30 16:15:20.009340+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:20.009340+00:00,"{'src_ip': '192.168.1.32', 'dst_ip': '192.168.1.133', 'src_port': 61171, 'dst_port': 1154, 'proto': 'tcp', 'service': '-', 'conn_state': 'REJ'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,7,scanning,7,scanning,0.9999944971152518,max_class_probability,"[{'class_id': 7, 'class_name': 'scanning', 'probability': 0.9999944971152518}, {'class_id': 1, 'class_name': 'ddos', 'probability': 3.6485161054982906e-06}, {'class_id': 3, 'class_name': 'injection', 'probability': 9.734473321796839e-07}]",adc618be1cbe738727cb488e3d9eb0c2cd6d5c069b40e33a39b924343fa6ada7,"[{'feature': 'src_ip_bytes', 'value': 44.0, 'shap_value': 8.863364783797616, 'abs_shap_value': 8.863364783797616, 'sign': '+'}, {'feature': 'dst_port', 'value': 1154.0, 'shap_value': 1.4684033514530253, 'abs_shap_value': 1.4684033514530253, 'sign': '+'}, {'feature': 'src_port', 'value': 61171.0, 'shap_value': 1.169200972068399, 'abs_shap_value': 1.169200972068399, 'sign': '+'}, {'feature': 'conn_state', 'value': 'REJ', 'shap_value': 0.5351710518944979, 'abs_shap_value': 0.7000940409163496, 'sign': '+'}, {'feature': 'dst_ip_bytes', 'value': 40.0, 'shap_value': 0.27158612104498875, 'abs_shap_value': 0.27158612104498875, 'sign': '+'}]",0fdbf8c48e147482d9f71d712195a33c413682980427b7add22e0f51688cc17a,9561695296486369222334b005f5566dcbf3cadebfb2eaec5925cacf6a4f91f1,380,15
CASE-20260330-153425-DIVERSIFIED-380,2026-03-30 16:15:20.015942+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:20.015942+00:00,"{'src_ip': '192.168.1.32', 'dst_ip': '192.168.1.152', 'src_port': 53921, 'dst_port': 4567, 'proto': 'tcp', 'service': '-', 'conn_state': 'REJ'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,7,scanning,7,scanning,0.99999444287384,max_class_probability,"[{'class_id': 7, 'class_name': 'scanning', 'probability': 0.99999444287384}, {'class_id': 4, 'class_name': 'normal', 'probability': 2.1050425872670396e-06}, {'class_id': 3, 'class_name': 'injection', 'probability': 1.3176008116286022e-06}]",1875e4f4601c09116e3a39870f62fd8dd4e7ef3d66e541768b1e746ceaa9df24,"[{'feature': 'src_ip_bytes', 'value': 44.0, 'shap_value': 9.05499010343513, 'abs_shap_value': 9.05499010343513, 'sign': '+'}, {'feature': 'dst_port', 'value': 4567.0, 'shap_value': 1.3861593657299605, 'abs_shap_value': 1.3861593657299605, 'sign': '+'}, {'feature': 'src_port', 'value': 53921.0, 'shap_value': 0.8672591703354035, 'abs_shap_value': 0.8672591703354035, 'sign': '+'}, {'feature': 'conn_state', 'value': 'REJ', 'shap_value': 0.5940058318209139, 'abs_shap_value': 0.7799149364181335, 'sign': '+'}, {'feature': 'duration', 'value': 0.013901, 'shap_value': 0.3075287218280208, 'abs_shap_value': 0.3075287218280208, 'sign': '+'}]",9561695296486369222334b005f5566dcbf3cadebfb2eaec5925cacf6a4f91f1,641cb7d809d274427a0a9d7a2b3c5f886867427ce7b941aa179528c5d6e7bcc3,381,15
CASE-20260330-153425-DIVERSIFIED-381,2026-03-30 16:15:20.021029+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:20.021029+00:00,"{'src_ip': '192.168.1.30', 'dst_ip': '192.168.1.152', 'src_port': 42908, 'dst_port': 1076, 'proto': 'tcp', 'service': '-', 'conn_state': 'REJ'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,7,scanning,7,scanning,0.9999944052142022,max_class_probability,"[{'class_id': 7, 'class_name': 'scanning', 'probability': 0.9999944052142022}, {'class_id': 3, 'class_name': 'injection', 'probability': 1.9294567744710062e-06}, {'class_id': 5, 'class_name': 'password', 'probability': 9.960951377383967e-07}]",fb6de53c7a2ac7c5a74beea451077f1b7e2486f69ce19bf5cf3169b08816cdd2,"[{'feature': 'src_ip_bytes', 'value': 44.0, 'shap_value': 8.86853523075117, 'abs_shap_value': 8.86853523075117, 'sign': '+'}, {'feature': 'dst_port', 'value': 1076.0, 'shap_value': 1.623405290026243, 'abs_shap_value': 1.623405290026243, 'sign': '+'}, {'feature': 'conn_state', 'value': 'REJ', 'shap_value': 0.5916613650529987, 'abs_shap_value': 0.755642448434708, 'sign': '+'}, {'feature': 'duration', 'value': 0.002594, 'shap_value': 0.6230838396798923, 'abs_shap_value': 0.6230838396798923, 'sign': '+'}, {'feature': 'src_port', 'value': 42908.0, 'shap_value': 0.4674806484013141, 'abs_shap_value': 0.4674806484013141, 'sign': '+'}]",641cb7d809d274427a0a9d7a2b3c5f886867427ce7b941aa179528c5d6e7bcc3,9e960fcd01704b307568510291c0bfb24543b88cda0c3629f7c8c27d6dcef635,382,15
CASE-20260330-153425-DIVERSIFIED-382,2026-03-30 16:15:20.027036+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:20.027036+00:00,"{'src_ip': '192.168.1.32', 'dst_ip': '192.168.1.190', 'src_port': 53921, 'dst_port': 5901, 'proto': 'tcp', 'service': '-', 'conn_state': 'REJ'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,7,scanning,7,scanning,0.9999943871313518,max_class_probability,"[{'class_id': 7, 'class_name': 'scanning', 'probability': 0.9999943871313518}, {'class_id': 4, 'class_name': 'normal', 'probability': 1.8100819017478517e-06}, {'class_id': 3, 'class_name': 'injection', 'probability': 1.3921919436884232e-06}]",a90af56a45fdfa78074b259bca520bf3604e894fb73b27683337da7b9d3e1419,"[{'feature': 'src_ip_bytes', 'value': 44.0, 'shap_value': 9.053073610278602, 'abs_shap_value': 9.053073610278602, 'sign': '+'}, {'feature': 'dst_port', 'value': 5901.0, 'shap_value': 1.371046238102901, 'abs_shap_value': 1.371046238102901, 'sign': '+'}, {'feature': 'src_port', 'value': 53921.0, 'shap_value': 0.7978272018516448, 'abs_shap_value': 0.7978272018516448, 'sign': '+'}, {'feature': 'conn_state', 'value': 'REJ', 'shap_value': 0.5962496848028441, 'abs_shap_value': 0.7757467417948977, 'sign': '+'}, {'feature': 'dst_ip_bytes', 'value': 40.0, 'shap_value': 0.23416431927230597, 'abs_shap_value': 0.23416431927230597, 'sign': '+'}]",9e960fcd01704b307568510291c0bfb24543b88cda0c3629f7c8c27d6dcef635,b3f55880fc7c1ff1649ebee893698a2ce787c9ead8ea870ede65d9861a8d06f0,383,15
CASE-20260330-153425-DIVERSIFIED-383,2026-03-30 16:15:20.033027+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:20.033027+00:00,"{'src_ip': '192.168.1.32', 'dst_ip': '192.168.1.152', 'src_port': 53921, 'dst_port': 3905, 'proto': 'tcp', 'service': '-', 'conn_state': 'REJ'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,7,scanning,7,scanning,0.9999943765723449,max_class_probability,"[{'class_id': 7, 'class_name': 'scanning', 'probability': 0.9999943765723449}, {'class_id': 4, 'class_name': 'normal', 'probability': 2.0170628669718266e-06}, {'class_id': 3, 'class_name': 'injection', 'probability': 1.4757329416584894e-06}]",583c0818f7cdd80cf986b67fbb9a50490eb55381d9a44b94dce62e05fc1203f8,"[{'feature': 'src_ip_bytes', 'value': 44.0, 'shap_value': 9.052551775611894, 'abs_shap_value': 9.052551775611894, 'sign': '+'}, {'feature': 'dst_port', 'value': 3905.0, 'shap_value': 1.3860694805562122, 'abs_shap_value': 1.3860694805562122, 'sign': '+'}, {'feature': 'src_port', 'value': 53921.0, 'shap_value': 0.8536497372936751, 'abs_shap_value': 0.8536497372936751, 'sign': '+'}, {'feature': 'conn_state', 'value': 'REJ', 'shap_value': 0.5962775561377688, 'abs_shap_value': 0.7757188704599729, 'sign': '+'}, {'feature': 'duration', 'value': 0.003434, 'shap_value': 0.27487648868449327, 'abs_shap_value': 0.27487648868449327, 'sign': '+'}]",b3f55880fc7c1ff1649ebee893698a2ce787c9ead8ea870ede65d9861a8d06f0,eb0ee979fa5cf3b3b39fac176111fb2f8342de4d84585679dad920329adf5d87,384,15
CASE-20260330-153425-DIVERSIFIED-384,2026-03-30 16:15:20.038036+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:20.038036+00:00,"{'src_ip': '192.168.1.30', 'dst_ip': '192.168.1.152', 'src_port': 42908, 'dst_port': 9220, 'proto': 'tcp', 'service': '-', 'conn_state': 'REJ'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,7,scanning,7,scanning,0.9999943593380238,max_class_probability,"[{'class_id': 7, 'class_name': 'scanning', 'probability': 0.9999943593380238}, {'class_id': 4, 'class_name': 'normal', 'probability': 1.8967266712792365e-06}, {'class_id': 3, 'class_name': 'injection', 'probability': 1.3789521466450593e-06}]",b43d36732ab20608baebaabd415e362bd37a4f291fe16b7df09a6172ace88e30,"[{'feature': 'src_ip_bytes', 'value': 44.0, 'shap_value': 9.302187238230799, 'abs_shap_value': 9.302187238230799, 'sign': '+'}, {'feature': 'dst_port', 'value': 9220.0, 'shap_value': 1.3502039159530033, 'abs_shap_value': 1.3502039159530033, 'sign': '+'}, {'feature': 'conn_state', 'value': 'REJ', 'shap_value': 0.6266814282816411, 'abs_shap_value': 0.8150649228151102, 'sign': '+'}, {'feature': 'duration', 'value': 0.013316, 'shap_value': 0.47326529772440395, 'abs_shap_value': 0.47326529772440395, 'sign': '+'}, {'feature': 'dst_ip_bytes', 'value': 40.0, 'shap_value': 0.3261017910198488, 'abs_shap_value': 0.3261017910198488, 'sign': '+'}]",eb0ee979fa5cf3b3b39fac176111fb2f8342de4d84585679dad920329adf5d87,639e56ba3dc4bdcb5cdba6fcb9e3e8cc7d7245189248cd0d3852e8bfc557edc6,385,15
